search_type,username,retweet_count,created_at,favourite_count,hashtags,tweet_id,text,location,to,mined_at,quote_username 
username,TCS_Digital,0,23/07/2020 13:03:12,1,#deeplearning,1286285736233197569,Learn how developers finetune a pre-trained #deeplearning model for a new task using “black-box adversarial reprogramming”,,,24/08/2020 21:38:03,
username,TCS_Digital,0,23/07/2020 13:03:11,1,#AI #analytics,1286285731921453056,Financial services organization are actively digitizing client experiences and automating their back-end processes. #AI #analytics,,,24/08/2020 21:38:03,
username,TCS_Digital,0,23/07/2020 07:02:40,1,#retailers #customerexperience #COVID,1286195007708254208,Discover how #retailers can reimagine customer experiences based on customers evolving needs #customerexperience #COVID,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:48:32,2,#wellness #smartcities,1285964955460579330,"Start treating the city as a platform for transparency, inter-department collaboration, citizen participation, and #wellness. #smartcities",,,24/08/2020 21:38:03,
username,TCS_Digital,1,22/07/2020 15:44:38,3,#datalake #HadoopPlatform,1285963974211592194,"Develop analytics use cases on a single platform quickly and securely with fully featured administration, workflow automation, security policy and user access control. #datalake #HadoopPlatform http://bit.ly/2UmZ4rM",,,24/08/2020 21:38:03,
username,TCS_Digital,1,22/07/2020 15:42:46,1,#BigData #ConnectedIntelligencePlatform,1285963504122343425,See this demo and discover how to harness the value of data from enterprise and external sources through analytics. #BigData #ConnectedIntelligencePlatform,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:40:24,2,#datamanagement #IoTanalytics #DataAnalyticsPlatform,1285962908187287553,Check out this video on how to accelerate data and analytics Initiatives with TCS Connected Intelligence Platform- #datamanagement #IoTanalytics #DataAnalyticsPlatform,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:39:18,1,#TCSCollectedIntelligenceDataLake #QuickSight,1285962632730570752,See the demo on how to use the #TCSCollectedIntelligenceDataLake (CIDL) and #QuickSight to develop a retail use case,,,24/08/2020 21:38:03,
username,TCS_Digital,1,22/07/2020 15:37:55,0,#IoT #BigData #analytics,1285962286767562754,"Discover how you can accelerate the development and deployment of #IoT, #BigData and #analytics initiatives http://pbynd.co/gk5m7",,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:36:38,0,#TCSCollectedIntelligenceDataLake #FreeTrial #Hadoop #AWS,1285961960727535617,Free 30-day data lake trial- #TCSCollectedIntelligenceDataLake. Here is how to get started #FreeTrial #Hadoop #AWS http://pbynd.co/7mjpb,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:35:39,2,#DataLakes #datamanagement,1285961714807128066,Please read this blog- And Now for Something Completely Different- A New Approach to #DataLakes- #datamanagement,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:22:40,3,,1285958446458658817,Use data-driven insights to tailor all facets of the retail customer experience http://bit.ly/2ygjv28,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:20:13,0,,1285957831582117888,"As more consumers buy for purpose driven reasons, retailers must respond with green-focused products and experiences. http://on.tcs.com/2SXvFV0",,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:20:12,0,,1285957826477559811,"As more consumers buy for purpose driven reasons, retailers must respond with green-focused products and experiences. http://on.tcs.com/2SXvFV0",,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:19:13,0,#retail #sustainability,1285957579546324992,Please share this with anyone interested in green-focused #retail #sustainability,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:18:03,0,#retailers #personas,1285957285957623814,Great article about why #retailers need to discover #personas rather than building them,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:17:00,1,#HyperPersonalization #retail #personalization,1285957019896213504,Personalization vs. Hyper-personalization: Discover why retailers need #HyperPersonalization to thrive #retail #personalization http://pbynd.co/9g3bm,,,24/08/2020 21:38:03,
username,TCS_Digital,1,22/07/2020 15:16:02,0,#retail #customerexperience,1285956778975346689,Increase marketing efficiency and effectiveness by delivering end-to-end Connected Customer Experiences #retail #customerexperience,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:15:00,0,#COVID19 #customerexperience #analytics,1285956519180132352,How to Respond to Customer Needs Now and in a Post #COVID19 World #customerexperience #analytics,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:13:23,0,#retailers #customerexperience #COVID,1285956112605278208,Discover how #retailers can reimagine customer experiences based on customers evolving needs #customerexperience #COVID,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:11:08,0,#retail #subscriptionservices,1285955545535410177,Article explores the viability of subscription services across #retail sectors. #subscriptionservices,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:09:32,0,#COVID19 #automation #digital #operations,1285955142299185153,"IT leaders share automation tips for streamlining operations and achieving quick, sustainable success. #COVID19 #automation #digital transformation #operations",,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 15:08:33,0,#retail #sustainability #SustainableRetail,1285954896752029696,Slower is greener: Avoiding quick delivery is key to sustainability efforts in #retail #sustainability #SustainableRetail,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 14:58:46,1,#Analytics #AI,1285952431323414528,Think of greener ways to emerge as a thoughtful brand and consumer. @TCS_Digital #Analytics &amp; #AI,,,24/08/2020 21:38:03,@TCS_Digital
username,TCS_Digital,0,22/07/2020 13:06:41,1,#ML,1285924226843545600,Reinforcement learning provides a framework for data valuation and suggests better practices for data collection #ML,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 13:04:17,1,#deeplearning,1285923622398255106,Learn how developers finetune a pre-trained #deeplearning model for a new task using “black-box adversarial reprogramming”,,,24/08/2020 21:38:03,
username,TCS_Digital,0,22/07/2020 13:03:10,1,#AI #analytics,1285923342692651008,Financial services organization are actively digitizing client experiences and automating their back-end processes. #AI #analytics,,,24/08/2020 21:38:03,
username,TCS_Digital,0,21/07/2020 15:17:11,1,#analyticstools,1285594678851588098,Know the Importance of banking’s transaction monitoring utility in allowing most large banks to have systems to track and catch money-laundering activity critical to their business via http://pbynd.co/72sm7 @ComputerWeekly #analyticstools @TCS_DIGITAL,,,24/08/2020 21:38:03,@ComputerWeekly @TCS_Digital
username,TCS_Digital,0,21/07/2020 15:13:50,0,#analyticsplatform,1285593837990105089,"How Enterprise success and growth is being Influenced by AI and Machine Learning to drive overall employee productivity, customer experience, IT performance & cost efficiency via http://pbynd.co/njd6j @iotforall #@TCS_Digital #analyticsplatform",,,24/08/2020 21:38:03,@iotforall @TCS_Digital
username,TCS_Digital,0,21/07/2020 04:49:31,3,#AI #model,1285436721027399682,This #AI is largest language #model created &amp; generates human-like text but isn't any closer to true intelligence.,,,24/08/2020 21:38:03,
username,TCS_Digital,0,20/07/2020 18:25:50,1,#BaNCS #SIFMA,1285279766271021056,"Join TCS #BaNCS, #SIFMA &amp; industry experts to explore the impact of digital &amp; data transformation on financial services.",,,24/08/2020 21:38:03,
username,TCS_Digital,0,20/07/2020 17:10:32,0,,1285260816967585792,@ARC_Advisory: @TCS launch of IUX for Workplace Resilience for COVID-19 reopening,,,24/08/2020 21:38:03,@arc_advisory @TCS
username,TCS_Digital,0,20/07/2020 13:58:54,1,#DeFi #finance,1285212590637899776,"#DeFi, or decentralized finance, is turning into the most important nascent trend in #finance.",,,24/08/2020 21:38:03,
username,TCS_Digital,0,20/07/2020 13:57:36,0,#AI,1285212264467841026,A new approach could help scientists tackle cutting-edge #AI problems on a single computer.,,,24/08/2020 21:38:03,
username,TCS_Digital,1,20/07/2020 13:56:43,0,#analytics #transformations,1285212040269713413,Most #analytics #transformations fail because a new data science team is simply bolted onto the organization.,,,24/08/2020 21:38:03,
username,TCS_Digital,0,20/07/2020 13:55:24,0,#AI #IUX #Resilience,1285211709091663872,"TCS offers #AI -powered software, #IUX for Workplace #Resilience, that helps employees return to work safely.",,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 17:02:43,0,#behavioralhealth #pandemic #COVID19 #health,1284171684979765250,Learn what actions society can take to mitigate the #behavioralhealth impact of the #pandemic and economic crisis. #COVID19 #health,,,24/08/2020 21:38:03,
username,TCS_Digital,1,17/07/2020 17:02:42,0,#AI #technology #digitaltransformation,1284171683721433088,"When approached in the right way, #AI technology could open us up to a much more fulfilling way of life. #technology #digitaltransformation",,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 17:02:41,1,#futureofwork #emotionalintelligence,1284171679862669312,Great article on the business case for emotional intelligence #futureofwork #emotionalintelligence,,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 16:45:28,1,#dataanalytics #dataanlyticsplatforms #AR #machinelearning,1284167344676155392,Great information for technologists who want to deepen their understanding of the available #dataanalytics platforms and their capabilities. #dataanlyticsplatforms #AR #machinelearning,,,24/08/2020 21:38:03,
username,TCS_Digital,2,17/07/2020 16:45:28,1,#COVID19 #safety #workplacewellness #health,1284167343447216129,@ARC_Advisory: @TCS launch of IUX for Workplace Resilience for #COVID19 reopening #safety #workplacewellness #health,,,24/08/2020 21:38:03,@arc_advisory @TCS
username,TCS_Digital,0,17/07/2020 16:45:26,1,#AI #digitaltransformation,1284167339194216453,83% of adopters say #AI will be critically important to their business success in next 2 years. #digitaltransformation,,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 16:45:26,1,#IoT #digitaltransformation,1284167335033491457,"New York's Lake George and Ohio's Lake Erie are among those to deploy sensors and #IoT tech in an effort to monitor pollution, toxins and weather. #digitaltransformation",,,24/08/2020 21:38:03,
username,TCS_Digital,2,17/07/2020 15:45:30,1,#edgecomputing #bigdata #digitaltransformation #smartcities,1284152254736461825,Cities worldwide are looking for ways to implement #edgecomputing and make use of new data sources. #bigdata #digitaltransformation #smartcities,,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 15:45:29,0,#COVID19 #contacttracing,1284152250256945152,"Contact tracing a valuable tool for addressing the public health crisis in front of us, then for other logical applications like transportation and multiple aspects of daily life. #COVID19 #contacttracing",,,24/08/2020 21:38:03,
username,TCS_Digital,0,17/07/2020 15:45:27,1,#COVID19 #health #safeworkplaces #safety #workplacewellness,1284152242925264896,A $26 million Chicago office building to open later this summer boasts features designed to address #COVID19 safety concerns. #health #safeworkplaces #safety #workplacewellness,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:44:51,1,#dataanalytics #dataanlyticsplatforms #AR #machinelearning,1283804802170843136,Great information for technologists who want to deepen their understanding of the available #dataanalytics platforms and their capabilities. #dataanlyticsplatforms #AR #machinelearning http://pbynd.co/6d63n,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:43:55,1,#behavioralhealth #pandemic #COVID19 #health,1283804567608586240,Learn what actions society can take to mitigate the #behavioralhealth impact of the #pandemic and economic crisis. #COVID19 #health http://pbynd.co/zawpa,,,24/08/2020 21:38:03,
username,TCS_Digital,2,16/07/2020 16:43:01,1,#AI #technology #digitaltransformation,1283804341673930752,"When approached in the right way, #AI technology could open us up to a much more fulfilling way of life. #technology #digitaltransformation http://pbynd.co/9w6js",,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:41:56,0,#futureofwork #emotionalintelligence,1283804066707996672,Great article on the business case for emotional intelligence #futureofwork #emotionalintelligence http://pbynd.co/b3v75,,,24/08/2020 21:38:03,
username,TCS_Digital,1,16/07/2020 16:40:52,1,#COVID19 #safety #workplacewellness #health,1283803799807602688,@ARC_Advisory: @TCS launch of IUX for Workplace Resilience for #COVID19 reopening #safety #workplacewellness #health http://pbynd.co/r9d4g,,,24/08/2020 21:38:03,@arc_advisory @TCS
username,TCS_Digital,0,16/07/2020 16:39:05,1,#AI #digitaltransformation,1283803352942276609,83% of adopters say #AI will be critically important to their business success in next 2 years. #digitaltransformation http://pbynd.co/6fkd8,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:38:03,0,#IoT #digitaltransformation,1283803089703596032,"New York's Lake George and Ohio's Lake Erie are among those to deploy sensors and #IoT tech in an effort to monitor pollution, toxins and weather. #digitaltransformation http://pbynd.co/crvfp",,,24/08/2020 21:38:03,
username,TCS_Digital,1,16/07/2020 16:37:07,1,#edgecomputing #bigdata #digitaltransformation #smartcities,1283802856819052546,Cities worldwide are looking for ways to implement #edgecomputing and make use of new data sources. #bigdata #digitaltransformation #smartcities http://pbynd.co/md9gr,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:36:18,1,#COVID19 #contacttracing,1283802652338352129,"Contact tracing a valuable tool for addressing the public health crisis in front of us, then for other logical applications like transportation and multiple aspects of daily life. #COVID19 #contacttracing http://pbynd.co/v6vef",,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 16:34:57,0,#COVID19 #health #safeworkplaces #safety #workplacewellness,1283802313023352832,A $26 million Chicago office building to open later this summer boasts features designed to address #COVID19 safety concerns. #health #safeworkplaces #safety #workplacewellness http://pbynd.co/bbdnm,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 15:45:27,2,,1283789855877554176,Great blog - 5G and Big Data: A Winning Combination for Cities of the Future,,,24/08/2020 21:38:03,
username,TCS_Digital,1,16/07/2020 15:30:31,1,#IoT #BigData #analytics,1283786095566544896,"Discover how you can accelerate the development and deployment of #IoT, #BigData and #analytics initiatives http://pbynd.co/nt7wr",,,24/08/2020 21:38:03,
username,TCS_Digital,1,16/07/2020 15:15:27,1,#DataLakes #datamanagement,1283782305341771776,Please read this blog- And Now for Something Completely Different- A New Approach to #DataLakes- #datamanagement,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 15:15:26,0,#HyperPersonalization #retail #personalization,1283782300929388549,Personalization vs. Hyper-personalization: Discover why retailers need #HyperPersonalization to thrive #retail #personalization http://pbynd.co/wheu3,,,24/08/2020 21:38:03,
username,TCS_Digital,2,16/07/2020 15:15:26,2,#COVID19 #retail #shopping,1283782299809484801,How to Respond to Customer Needs Now and in a Post COVID-19 World #COVID19 #retail #shopping,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 15:02:44,0,#TCSCollectedIntelligenceDataLake #FreeTrial #Hadoop #AWS,1283779105092239360,Free 30-day data lake trial- #TCSCollectedIntelligenceDataLake. Here is how to get started #FreeTrial #Hadoop #AWS http://pbynd.co/w3zsc,,,24/08/2020 21:38:03,
username,TCS_Digital,1,16/07/2020 15:02:44,1,#AI #COVID19,1283779103804452865,#AI powered software from @TCS_Digital helps reopening businesses amid #COVID19,,,24/08/2020 21:38:03,@TCS_Digital
username,TCS_Digital,0,16/07/2020 14:45:28,0,#Retailers #personalization #CX,1283774758518054915,How #Retailers Can Prepare For The Unknown: Back To School Edition #personalization #CX,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 13:45:28,4,#retailers #customerexperience #COVID,1283759659673772033,Discover how #retailers can reimagine customer experiences based on customers evolving needs #customerexperience #COVID,,,24/08/2020 21:38:03,
username,TCS_Digital,0,16/07/2020 07:02:40,0,#retailers #personas,1283658293081071617,Great article about why #retailers need to discover #personas rather than building them,,,24/08/2020 21:38:03,
username,TCS_Digital,1,15/07/2020 14:28:32,0,#IoT #BigData #analytics,1283408109562556418,"Discover how you can accelerate the development and deployment of #IoT, #BigData and #analytics initiatives http://pbynd.co/gbthy",,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:27:25,0,#DataLakes #datamanagement,1283407828489695234,Please read this blog- And Now for Something Completely Different- A New Approach to #DataLakes- #datamanagement http://pbynd.co/5eym9,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:26:30,0,#TCSCollectedIntelligenceDataLake #FreeTrial #Hadoop #AWS,1283407596146307073,Free 30-day data lake trial- #TCSCollectedIntelligenceDataLake. Here is how to get started #FreeTrial #Hadoop #AWS http://pbynd.co/wwqeg,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:24:52,0,#AI #COVID19,1283407187105075200,#AI powered software from @TCS_Digital helps reopening businesses amid #COVID19 http://pbynd.co/vry5e,,,24/08/2020 21:38:03,@TCS_Digital
username,TCS_Digital,0,15/07/2020 14:23:15,0,#retailers #personas,1283406778735054848,Great article about why #retailers need to discover #personas rather than building them http://pbynd.co/cqmvd,,,24/08/2020 21:38:03,
username,TCS_Digital,1,15/07/2020 14:22:09,1,#HyperPersonalization #retail #personalization,1283406504029089792,Personalization vs. Hyper-personalization: Discover why retailers need #HyperPersonalization to thrive #retail #personalization http://pbynd.co/5ctgq,,,24/08/2020 21:38:03,
username,TCS_Digital,1,15/07/2020 14:20:53,1,#COVID19 #retail #shopping,1283406185677205505,How to Respond to Customer Needs Now and in a Post COVID-19 World #COVID19 #retail #shopping http://pbynd.co/g3yc3,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:19:18,0,#retailers #customerexperience #COVID,1283405786320736257,Discover how #retailers can reimagine customer experiences based on customers evolving needs #customerexperience #COVID http://pbynd.co/v54bm,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:18:06,0,#Retailers #personalization #CX,1283405483441680385,How #Retailers Can Prepare For The Unknown: Back To School Edition #personalization #CX http://pbynd.co/jqytk,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 14:16:29,0,,1283405076426444800,Great blog - 5G and Big Data: A Winning Combination for Cities of the Future http://pbynd.co/bt776,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 13:45:30,2,#AR #retail,1283397278841974784,Get a perfect fit when shopping for new clothes. #AR technology scans a person's body and shows the right size clothing by specific brand. #retail,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 07:03:01,2,#retail #shopping #COVID19,1283295991374901248,New tech enables stores to let customers know the crowd level at a store and how long they might wait in line. #retail #shopping #COVID19,,,24/08/2020 21:38:03,
username,TCS_Digital,0,15/07/2020 07:03:01,1,,1283295990192107520,Blog - 5G and Big Data: A Winning Combination for Cities of the Future,,,24/08/2020 21:38:03,
username,TCS_Digital,0,14/07/2020 22:02:41,0,#COVID19 #backtoschool #retail #shopping,1283160012735430657,Great discussion on RetailWire about how #COVID19 will impact retails #backtoschool season. #retail #shopping,,,24/08/2020 21:38:03,
username,TCS_Digital,0,14/07/2020 21:55:40,1,#AR #retail,1283158244362301440,Get a perfect fit when shopping for new clothes. #AR technology scans a person's body and shows the right size clothing by specific brand. #retail http://pbynd.co/994va,,,24/08/2020 21:38:03,
username,TCS_Digital,0,14/07/2020 21:53:52,0,#retail #shopping #COVID19,1283157793525006336,New tech enables stores to let customers know the crowd level at a store and how long they might wait in line. #retail #shopping #COVID19 http://pbynd.co/nuxab,,,24/08/2020 21:38:03,
username,TCS_Digital,0,14/07/2020 21:52:53,1,,1283157545532588032,Blog - 5G and Big Data: A Winning Combination for Cities of the Future http://pbynd.co/r5xp9,,,24/08/2020 21:38:03,
username,TCS_Digital,0,14/07/2020 21:51:55,0,#COVID19 #backtoschool #retail #shopping,1283157304657850368,Great discussion on RetailWire about how #COVID19 will impact retails #backtoschool season. #retail #shopping http://pbynd.co/wpm2d,,,24/08/2020 21:38:03,
username,TCS_Digital,0,13/07/2020 18:58:58,1,,1282751389630783488,Blog - 5G and Big Data: A Winning Combination for Cities of the Future http://pbynd.co/jb2ju,,,24/08/2020 21:38:03,
username,TCS_Digital,1,13/07/2020 18:17:18,0,#AI #models,1282740905879855104,"How does a company create #AI models? It's complex , but there are key principles to keep in mind. #models",,,24/08/2020 21:38:03,
username,TCS_Digital,0,12/07/2020 13:22:24,2,#aiforbusiness #analyticsplatform #cxtransformation,1282304301474279424,Today C-suite executives in many major corporations have AI and machine learning at the top of the business agenda. http://pbynd.co/yyfk7 via @gbafmag #aiforbusiness #analyticsplatform #cxtransformation @TCS_DIGITAL,,,24/08/2020 21:38:03,@TCS_Digital
username,TCS_Digital,2,12/07/2020 12:59:24,2,#smartcities #aiexperience #analyticsplatform,1282298515981348864,How Smart cities have the power to deal with live information and turn them into key insights? via @Digital Market News #smartcities #aiexperience #analyticsplatform @TCS_Digital,,,24/08/2020 21:38:03,@digital @TCS_Digital
username,TCS_Digital,1,10/07/2020 20:02:31,3,#COVID #Robotic #Automation,1281680221398110208,"As #COVID-19 takes its toll on the industrial sector, interest in automation surges #Robotic #Automation",,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 18:02:54,1,#sustainable #Analytics #Agriculture,1281650117519409152,"Only by harnessing collective knowledge can farmers grow and cultivate an obstacle-free ecosystem, where science-based practices will redefine #sustainable agriculture. #Analytics in #Agriculture",,,24/08/2020 21:38:03,
username,TCS_Digital,1,10/07/2020 17:02:36,2,#dataanalytics #bigdata,1281634942217150469,TCS Connected Intelligence Platform (CIP) delivers actionable insights and reduced the cost and complexity of big data. #dataanalytics #bigdata,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 16:02:49,1,#retail #customerexperience,1281619896879640577,Increase marketing efficiency and effectiveness by delivering end-to-end Connected Customer Experiences #retail #customerexperience,,,24/08/2020 21:38:03,
username,TCS_Digital,1,10/07/2020 15:03:02,1,#smartcities,1281604850841554944,"Now is the time to start treating the city as a platform for transparency, inter-department collaboration, citizen participation, and wellness. #smartcities",,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:59,1,#datagovernance,1281604840116809728,How #datagovernance can help organizations make the most of analytics,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:59,1,#Retailers #personalization #CX,1281604838808096769,How #Retailers Can Prepare For The Unknown: Back To School Edition #personalization #CX,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:58,0,#TCS #retail #personalization #analytics,1281604837465972736,Hyper-personalizing your communication with each customer is easier than you think with #TCS Customer Intelligence &amp; Insights for retail #retail #personalization #analytics http://pbynd.co/5egbt,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:58,1,,1281604835947634689,"As more consumers buy for purpose driven reasons, retailers must respond with green-focused products and experiences. http://on.tcs.com/2SXvFV0",,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:57,2,#retailers #customerexperience #COVID,1281604832181141505,Discover how #retailers can reimagine customer experiences based on customers evolving needs #customerexperience #COVID,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 15:02:57,1,#retail #customerexperience #omnichannel,1281604830885101569,"To thrive in the new normal, retailers must offer smooth, convenient and reliable online experience, from browsing right through to post-purchase. #retail #customerexperience #omnichannel",,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 14:30:27,0,#DataLakes #datamanagement,1281596652046831616,Please read this blog- And Now for Something Completely Different- A New Approach to #DataLakes- #datamanagement,,,24/08/2020 21:38:03,
username,TCS_Digital,1,10/07/2020 14:30:27,0,#COVID #dataanalytics #bigdata #agility,1281596650767544321,Organizations need agile data management and IoT analytics that adapt to new information faster and easier to compete in today's dynamic environment. #COVID-19 #dataanalytics #bigdata #agility,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 14:02:57,0,#AI #COVID19,1281589730501525511,#AI powered software from @TCS_Digital helps reopening businesses amid #COVID19,,,24/08/2020 21:38:03,@TCS_Digital
username,TCS_Digital,0,10/07/2020 14:02:55,0,#retail #COVID #backtoschool,1281589725057302529,Regional back-to-school messaging important as some areas will be locked down more than others. Retailers must remain relevant to their customers specific circumstances. #retail #COVID-19 #backtoschool,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 14:02:52,0,#HyperPersonalization #retail #personalization,1281589712214347777,Personalization vs. Hyper-personalization: Discover why retailers need #HyperPersonalization to thrive #retail #personalization http://pbynd.co/c5gs4,,,24/08/2020 21:38:03,
username,TCS_Digital,0,10/07/2020 13:03:09,1,#analytics #AI #sustainability #retail,1281574681712013313,Discover alternative greener ways to emerge as a thoughtful brand and consumer. #analytics #AI #sustainability #retail,,,24/08/2020 21:38:03,
username,TCS_Digital,1,10/07/2020 12:02:52,2,#datascience,1281559513393315840,Understanding the #datascience lifecycle,,,24/08/2020 21:38:03,
username,TCS_Digital,1,10/07/2020 07:02:54,1,#bigdata #dataprivacy,1281484021600411649,Data privacy cited as biggest threat for business in article by @BernardMarr #bigdata #dataprivacy,,,24/08/2020 21:38:03,@BernardMarr
username,TCS_Digital,0,10/07/2020 00:02:29,1,#analytics,1281378220730793984,How to overcome the top 3 #analytics adoption challenges,,,24/08/2020 21:38:03,
username,TCS_Digital,2,09/07/2020 22:02:43,2,#machinelearning #AI,1281348079090720769,How #machinelearning is reshaping software testing #AI,,,24/08/2020 21:38:03,
username,TCS_Digital,1,09/07/2020 18:22:05,1,#bigdata #dataprivacy,1281292558115602432,Data privacy cited as biggest threat for business in article by @BernardMarr #bigdata #dataprivacy http://pbynd.co/22xp4,,,24/08/2020 21:38:03,@BernardMarr
username,TCS_Digital,0,09/07/2020 18:03:10,0,#COVID19 #retail,1281287798100615168,"40 percent of shoppers want to “get to normal,” 53 percent say #COVID19 has led them to reevaluate their personal values and how they approach their lives #retail",,,24/08/2020 21:38:03,
username,TCS_Digital,1,09/07/2020 16:15:31,0,#AI #healthcare #auotomotive,1281260705501462529,Great article that explores how autonomous technologies can be used to add health and wellness features to cars that improve drivers and passengers well-being. #AI #healthcare #auotomotive,,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 16:02:42,1,#TCSCollectedIntelligenceDataLake #QuickSight,1281257478630461442,See the demo on how to use the #TCSCollectedIntelligenceDataLake (CIDL) and #QuickSight to develop a retail use case,,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:15:29,0,#virtualexperienceeconomy #customerexperience #VR,1281245596557275141,"Discover how the virtual experience economy appeals to Convenience, Self-Improvement, Status, and Delight. #virtualexperienceeconomy #customerexperience #VR",,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:15:26,0,#Retail #COVID,1281245584523792384,How to Respond to Customer Needs Now and in a Post COVID-19 World #Retail #COVID-19,,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:02:40,0,#retail #sustainability,1281242372655833091,Please share this with anyone interested in green-focused #retail #sustainability http://pbynd.co/zpkwn,,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:02:39,0,#retail #COVID,1281242367551344640,"Being Better is Not Enough, How Retailers Can Thrive Now and In A Post-COVID-19 World- #retail #COVID",,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:02:39,0,#retail #personalization,1281242366217613315,Is your shopping interaction with your customers truly personalized? Find out how you can answer yes #retail #personalization,,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 15:00:52,0,#analytics #AI #sustainability #retail,1281241921168367628,Discover alternative greener ways to emerge as a thoughtful brand and consumer. #analytics #AI #sustainability #retail,,,24/08/2020 21:38:03,
username,TCS_Digital,1,09/07/2020 14:45:28,0,#IoT #BigData #analytics,1281238045350494213,"Discover how you can accelerate the development and deployment of #IoT, #BigData and #analytics initiatives http://pbynd.co/82dez",,,24/08/2020 21:38:03,
username,TCS_Digital,0,09/07/2020 14:45:27,0,#shopstreaming #retail #VR,1281238041487540233,Read how #shopstreaming brings the human element back into the online experiences #retail #VR,,,24/08/2020 21:38:03,
username,TCS_Digital,1,09/07/2020 14:30:28,3,#retailers #retail #store #COVID19,1281234266756485120,"Chris Walton, @OmniTalk, discussed why #retailers need to start putting the foundations in place to make shopping in the physical world safer. #retail #store #COVID19",,,24/08/2020 21:38:03,@OmniTalk
